,Time(sec),Position(mm)
9,0.5,78.312
10,0.55,83.78
11,0.6,89.247
12,0.65,94.715
13,0.7,100.182
14,0.75,106.196
15,0.8,111.664
16,0.85,117.131
17,0.9,122.599
18,0.95,128.066
19,1.0,133.533
20,1.05,139.001
21,1.1,143.922
22,1.15,149.389
23,1.2,154.856
24,1.251,160.324
25,1.3,165.791
26,1.35,171.259
27,1.4,176.726
28,1.45,182.194
29,1.5,187.661
30,1.55,193.129
31,1.6,199.143
32,1.65,204.61
33,1.7,209.531
34,1.75,214.998
