,Time(sec),Position(mm)
4,0.264,21.998
5,0.314,29.652
6,0.364,36.76
7,0.414,44.414
8,0.464,51.522
9,0.514,59.176
10,0.564,66.831
11,0.614,74.485
12,0.664,82.14
13,0.714,89.794
14,0.764,97.448
15,0.814,105.103
16,0.864,113.304
17,0.914,120.958
18,0.964,128.613
19,1.014,136.814
20,1.064,145.015
21,1.114,153.216
22,1.164,161.417
23,1.214,169.072
24,1.264,177.273
25,1.314,185.474
26,1.364,193.675
27,1.414,201.876
28,1.464,210.078
