,Time(sec),Position(mm)
4,0.267,68.471
5,0.317,75.579
6,0.367,83.233
7,0.417,90.341
8,0.467,97.995
9,0.517,105.103
10,0.567,112.757
11,0.617,119.865
12,0.667,127.519
13,0.717,135.174
14,0.767,142.281
15,0.817,149.936
16,0.867,157.59
17,0.917,165.245
18,0.967,172.899
19,1.017,180.553
20,1.067,188.208
21,1.117,195.862
22,1.167,203.517
23,1.217,211.171
