,Time(sec),Position(mm)
9,0.519,72.845
10,0.569,77.766
11,0.619,83.233
12,0.669,88.701
13,0.719,94.168
14,0.769,99.635
15,0.819,105.103
16,0.869,110.57
17,0.919,116.584
18,0.969,122.052
19,1.019,126.973
20,1.069,132.44
21,1.119,137.907
22,1.169,143.922
23,1.219,149.389
24,1.269,154.856
25,1.319,160.324
26,1.369,166.338
27,1.419,171.806
28,1.469,177.273
29,1.519,183.287
30,1.569,188.755
31,1.619,194.222
32,1.669,200.236
33,1.72,205.704
