,Time(sec),Position(mm)
5,0.265,68.471
6,0.315,76.125
7,0.365,83.233
8,0.415,90.341
9,0.465,97.995
10,0.515,105.103
11,0.565,112.21
12,0.615,119.318
13,0.665,126.973
14,0.715,134.08
15,0.765,141.188
16,0.816,148.842
17,0.865,157.043
18,0.915,164.698
19,0.965,172.352
20,1.015,178.913
21,1.065,187.661
22,1.115,195.862
23,1.165,203.517
24,1.215,211.171
