,Time(sec),Position(mm)
5,0.292,67.378
6,0.342,75.032
7,0.392,82.14
8,0.442,89.794
9,0.492,97.995
10,0.543,105.103
11,0.592,113.304
12,0.643,120.958
13,0.692,128.613
14,0.742,136.814
15,0.792,144.468
16,0.842,152.123
17,0.892,160.324
18,0.942,167.978
19,0.992,176.179
20,1.042,184.381
21,1.092,192.035
22,1.142,200.236
23,1.192,207.891
24,1.242,215.545
