,Time(sec),Position(mm)
10,0.538,85.42
11,0.588,91.434
12,0.638,96.902
13,0.688,102.369
14,0.738,108.383
15,0.788,113.851
16,0.838,119.865
17,0.888,125.332
18,0.938,131.347
19,0.988,137.361
20,1.038,143.375
21,1.088,149.389
22,1.138,155.403
23,1.188,161.417
24,1.238,167.432
25,1.288,173.446
26,1.338,178.913
27,1.388,184.927
28,1.438,190.395
29,1.488,196.409
