,Time(sec),Position(mm)
10,0.548,64.644
11,0.598,70.658
12,0.648,76.672
13,0.698,82.686
14,0.748,88.701
15,0.798,95.261
16,0.848,101.276
17,0.898,107.29
18,0.948,113.851
19,0.998,119.865
20,1.048,126.426
21,1.098,132.44
22,1.148,139.001
23,1.198,145.562
24,1.248,151.576
25,1.298,158.137
26,1.348,164.698
27,1.398,171.259
28,1.448,177.82
29,1.498,183.834
30,1.548,190.395
31,1.598,196.956
32,1.648,202.97
33,1.698,209.531
34,1.748,216.092
