,Time(sec),Position(mm)
10,0.542,72.298
11,0.592,78.312
12,0.642,84.873
13,0.692,90.887
14,0.742,96.902
15,0.792,102.916
16,0.842,108.93
17,0.892,114.944
18,0.942,121.505
19,0.992,127.519
20,1.042,133.533
21,1.092,139.548
22,1.142,146.109
23,1.192,152.123
24,1.242,158.137
25,1.292,164.698
26,1.342,170.712
27,1.392,176.726
28,1.442,183.287
29,1.492,189.301
